HQC-128,keypair,40391878,0
HQC-128,encap,81675233,0
HQC-128,decap,126403273,0
HQC-192,keypair,123226735,0
HQC-192,encap,247914795,0
HQC-192,decap,376599092,0
HQC-256,keypair,225360041,0
HQC-256,encap,453323944,0
HQC-256,decap,691791297,0
ML-DSA-44,keypair,2785126,0
ML-DSA-44,sign,4625805,0
ML-DSA-44,verify,3425354,0
ML-DSA-65,keypair,4733492,0
ML-DSA-65,sign,19529147,0
ML-DSA-65,verify,5278121,0
ML-DSA-87,keypair,7938968,0
ML-DSA-87,sign,13583581,0
ML-DSA-87,verify,8568241,0
Falcon-512,keypair,519106737,0
Falcon-512,sign,61237190,0
Falcon-512,verify,1507114,0
Falcon-1024,keypair,474486276,0
Falcon-1024,sign,134507774,0
Falcon-1024,verify,2370243,0
ML-KEM-512,keypair,805733,0
ML-KEM-512,encap,890265,0
ML-KEM-512,decap,1080621,0
ML-KEM-768,keypair,1239368,0
ML-KEM-768,encap,1409883,0
ML-KEM-768,decap,1650727,0
ML-KEM-1024,keypair,1922520,0
ML-KEM-1024,encap,2141802,0
ML-KEM-1024,decap,2463841,0
HQC-128,keypair,40391976,0
HQC-128,encap,81674683,0
HQC-128,decap,126403497,0
HQC-192,keypair,123232268,0
HQC-192,encap,247901303,0
HQC-192,decap,376605278,0
HQC-256,keypair,225372072,0
HQC-256,encap,453323411,0
HQC-256,decap,691788586,0
ML-DSA-44,keypair,2809138,0
ML-DSA-44,sign,9157035,0
ML-DSA-44,verify,3424975,0
ML-DSA-65,keypair,4733405,0
ML-DSA-65,sign,8841746,0
ML-DSA-65,verify,5270038,0
ML-DSA-87,keypair,7992498,0
ML-DSA-87,sign,13576885,0
ML-DSA-87,verify,8572199,0
Falcon-512,keypair,421214001,0
Falcon-512,sign,61112813,0
Falcon-512,verify,1515517,0
Falcon-1024,keypair,560654133,0
Falcon-1024,sign,134813463,0
Falcon-1024,verify,2374626,0
ML-KEM-512,keypair,802784,0
ML-KEM-512,encap,889487,0
ML-KEM-512,decap,1080510,0
ML-KEM-768,keypair,1238928,0
ML-KEM-768,encap,1412393,0
ML-KEM-768,decap,1654834,0
ML-KEM-1024,keypair,1922642,0
ML-KEM-1024,encap,2137685,0
ML-KEM-1024,decap,2463417,0
HQC-128,keypair,40389237,0
HQC-128,encap,81670802,0
HQC-128,decap,126400616,0
HQC-192,keypair,123238793,0
HQC-192,encap,247917025,0
HQC-192,decap,376595138,0
HQC-256,keypair,225363042,0
HQC-256,encap,453317001,0
HQC-256,decap,691776960,0
ML-DSA-44,keypair,2819581,0
ML-DSA-44,sign,8948841,0
ML-DSA-44,verify,3421724,0
ML-DSA-65,keypair,4734210,0
ML-DSA-65,sign,6846819,0
ML-DSA-65,verify,5275748,0
ML-DSA-87,keypair,7977789,0
ML-DSA-87,sign,13591033,0
ML-DSA-87,verify,8578705,0
Falcon-512,keypair,131866648,0
Falcon-512,sign,61280971,0
Falcon-512,verify,1509505,0
Falcon-1024,keypair,415210529,0
Falcon-1024,sign,134276043,0
Falcon-1024,verify,2379647,0
ML-KEM-512,keypair,805478,0
